Latitude,Longitude,Street Address,Suburb,Postcode,Region,Bedrooms,Bathrooms,Parking Spaces,Property Type,Price,Listing Id,Title,Date Sold,Modified Date
-37.77377,144.95305,174 Gold Street,Brunswick,3056,melbourne___northern_region,2,1,1,house,"$1,029,000 ",129474390,Hancock House - Designer Luxury on the Park,2018/10/27,2018/11/1 обнГ 01:55:53
-37.93398,145.22436,6 Rupicola Court,Rowville,3178,eastern_melbourne,4,2,2,house,"$1,025,000 ",129473338,Poolside Entertainer In The Prized Timbertop Estate,2018/10/27,2018/11/1 обнГ 01:55:50
-37.83598,144.96607,83 Cobden Street,South Melbourne,3205,melbourne_city___greater_region,2,1,0,house,"$1,025,000 ",129459478,AFFORDABLE VICTORIAN IN AAA LOCALE!,2018/10/27,2018/10/31 обнГ 01:55:34
-37.74151,144.8685,66 David Avenue,Keilor East,3033,north_west_melbourne,4,2,2,house,"$1,016,000 ",129438530,Expansive single level living.,2018/10/27,2018/10/29 ионГ 03:36:41
-37.71581,145.01173,8 Marchant Avenue,Reservoir,3073,melbourne___northern_region,4,3,2,house,"$1,013,000 ",129475514,Turn The Key And Move Straight In.,2018/10/27,2018/11/1 обнГ 01:55:56
-37.9129,145.09593,21 Acacia Avenue,Oakleigh South,3167,bayside,4,1,2,house,"$1,005,000 ",129426666,Impressive dimensions in demand location,2018/10/27,2018/10/30 ионГ 02:00:26
-37.86181,145.1411,43 Walker Road,Mount Waverley,3149,eastern_melbourne,2,2,2,house,"$1,000,200 ",129492342,"Game, set & match to the lucky purchaser!",2018/10/27,2018/11/2 обнГ 01:55:53
-37.74336,145.07115,11 Douglas Street,Rosanna,3084,melbourne___northern_region,3,1,2,house,"$995,000 ",129459846,Comfortable Living With Potential Plus,2018/10/27,2018/10/31 обнГ 01:55:35
-37.79642,144.94718,96 Molesworth Street,North Melbourne,3051,melbourne_city___greater_region,2,1,0,house,"$983,500 ",129486798,Elegant Edwardian with Land and Location,2018/10/27,2018/11/2 обнГ 01:55:41
-37.88795,145.08661,2/10 Capon Street,Malvern East,3145,inner_east_melbourne,3,2,2,townhouse,"$980,000 ",129461210,Executive Elegance!,2018/10/27,2018/10/31 обнГ 01:55:37
-37.77448,144.97012,73 Cocoa Jackson Lane,Brunswick,3056,melbourne___northern_region,2,1,2,house,"$980,000 ",129497502,"Stylish, Secluded and Enviably Central",2018/10/27,2018/11/3 обнГ 01:55:35
-37.90999,145.11412,9 Claudel Street,Oakleigh East,3166,bayside,4,2,2,house,"$976,000 ",129453130,Brick Home Sold For The First Time!,2018/10/27,2018/10/30 ионГ 02:00:27
-37.75026,144.87366,12 Brees Road,Keilor East,3033,north_west_melbourne,5,2,2,house,"$968,000 ",129495438,Large 5 Bedroom Plus Study Family Home,2018/10/27,2018/11/3 обнГ 01:55:31
-37.69841,145.11832,20 Ellen Court,Greensborough,3088,melbourne___northern_region,3,1,2,house,"$965,000 ",129390230,Deceased Estate - Auction This Saturday 27th October At 11:00am.,2018/10/27,2018/11/5 обнГ 02:00:33
-37.7379,144.98928,4 Knapp Street,Preston,3072,melbourne___northern_region,3,1,2,house,"$965,000 ",129480050,Instant Attraction with Wide Options Ahead,2018/10/27,2018/11/2 обнГ 01:55:29
-37.63628,144.88318,6 Lytham Court,Greenvale,3059,melbourne___northern_region,4,2,3,house,"$965,000 ",129437798,"UNIQUE HOME, HALF AN ACRE, ELITE LOCATION",2018/10/27,2018/10/30 ионГ 02:00:27
-37.7915,145.15699,2/19 Devon Drive,Doncaster East,3109,inner_east_melbourne,3,2,2,unit,"$960,000 ",129461914,Stylish design and enviable comfort,2018/10/27,2018/10/31 обнГ 01:55:39
-37.98643,144.24833,655 Sutherlands Creek Rd,Anakie,3213,south_western_region,4,2,4,house,"$955,000 ",129463322,Southleigh - Life style property,2018/10/27,2018/10/31 обнГ 01:55:42
-38.15849,145.11195,2 Neil Street,Frankston South,3199,mornington_peninsula,3,1,1,house,"$955,000 ",129400822,ANOTHER PROPERTY SOLD BY CALLUM MACPHERSON - 0429 931 311,2018/10/27,2018/10/31 ионГ 02:00:24
-37.725,145.13117,10 Kirwana Grove,Montmorency,3094,melbourne___northern_region,4,2,2,house,"$951,000 ",129485818,Walk Right In. Sit Right Down,2018/10/27,2018/11/2 обнГ 01:55:39
-37.76669,144.99638,37A Beavers Road,Northcote,3070,melbourne___northern_region,2,1,1,house,"$942,000 ",129480442,"Picture perfect, Petticoat Junction",2018/10/27,2018/11/2 обнГ 01:55:30
-38.14522,144.36269,19/61 Brougham Street,Geelong,3220,bellarine_peninsula,2,2,2,unit,"$935,000 ",129505742,Resort-style excellence,2018/10/27,2018/11/3 обнГ 01:55:50
-37.79185,144.93392,52 Smith Street,Kensington,3031,melbourne_city___greater_region,3,1,0,house,"$930,000 ",129482654,PERIOD PRIZE IN THE HEART OF KENSINGTON,2018/10/27,2018/11/2 обнГ 01:55:34
-38.35426,144.05429,135 Gum Flats Road,Wensleydale,3241,south_western_region,4,2,4,lifestyle,"$925,000 ",7988182,Looking for a bush retreat? 3.16ha 7.8 acres approx.,2018/10/27,2018/11/4 обнГ 02:14:14
-37.81494,145.18696,26 Victoria Avenue,Mitcham,3132,eastern_melbourne,3,2,2,house,"$920,000 ",129416578,SOLD - A Private Suburban Paradise,2018/10/27,2018/10/29 ионГ 02:00:21
-37.75233,144.99978,19 Miller St,Thornbury,3071,melbourne___northern_region,4,1,0,house,"$920,000 ",128823034,First in best dressed.,2018/10/27,2018/11/5 обнГ 05:38:15
-37.73487,144.95682,28 Abeckett Street,Coburg,3058,melbourne___northern_region,3,1,0,house,"$915,000 ",129438930,All About Relaxed Living,2018/10/27,2018/11/1 ионГ 06:36:02
-38.22874,145.04246,5A Radley Street,Mornington,3931,mornington_peninsula,3,2,2,house,"$912,500 ",129529414,AMOUR,2018/10/27,2018/11/2 ионГ 02:00:26
-37.84414,145.13956,18 Harrow Street,Blackburn South,3130,inner_east_melbourne,3,2,2,house,"$910,000 ",129490822,A picture of comfort with potential for the future.,2018/10/27,2018/11/2 обнГ 01:55:50
-37.78758,145.25598,22 Valkyrie Crescent,Ringwood,3134,eastern_melbourne,4,2,2,house,"$905,000 ",129460146,Modern Family Delight,2018/10/27,2018/10/31 обнГ 01:55:35
-37.82291,145.22441,28 Maidstone Street,Ringwood,3134,eastern_melbourne,3,2,2,house,"$901,000 ",129475726,Make your mark on Ringwood - flat bock!,2018/10/27,2018/11/1 обнГ 01:55:57
-37.80614,145.14724,15 Erica Court,Blackburn North,3130,inner_east_melbourne,4,1,2,house,"$900,000 ",129408242,"Premium potential, prime position",2018/10/27,2018/10/30 ионГ 02:00:26
-37.76291,145.10985,7/325 Thompsons Road,Templestowe Lower,3107,eastern_melbourne,4,2,2,townhouse,"$900,000 ",129429478,The benefits of a full-size home on a low maintenance block!,2018/10/27,2018/10/27 ионГ 02:00:16
-37.73278,145.07504,107 Finlayson Street,Rosanna,3084,melbourne___northern_region,3,1,1,house,"$895,000 ",129496694,SOLD BY BRETT SCHEMBRI & ASHLEIGH LAWSON - RAY WHITE MACLEOD,2018/10/27,2018/11/3 обнГ 01:55:34
-37.88988,145.10951,2/9 Dickson Street,Mount Waverley,3149,eastern_melbourne,3,2,2,townhouse,"$890,500 ",129462602,A Statement Of Excellence With House-Like Proportions,2018/10/27,2018/10/31 обнГ 01:55:40
-37.92984,145.23417,17 Wolseley Place,Rowville,3178,eastern_melbourne,4,2,2,house,"$887,000 ",129486526,RARE SINGLE STOREY FAMILY RESIDENCE IN ROWVILLE,2018/10/27,2018/11/2 обнГ 01:55:41
-37.85431,145.12262,1/31 Renown Street,Burwood,3125,inner_east_melbourne,3,2,2,townhouse,"$877,500 ",129428990,"Timeless, Low-maintenance Elegance In The MWSC Catchment",2018/10/27,2018/10/29 ионГ 02:00:22
-37.71997,145.11476,1/41 Alexander Street,Montmorency,3094,melbourne___northern_region,3,2,2,unit,"$872,000 ",129457718,Single Level Living In A Prime Location,2018/10/27,2018/10/31 обнГ 01:55:31
-37.91418,145.07535,90A Mackie Road,Bentleigh East,3165,bayside,3,1,2,unit,"$865,000 ",129485546,"Edwardian Inspiration, High Amenity Location",2018/10/27,2018/11/2 обнГ 01:55:39
-37.81231,145.16277,2/13 Esdale Street,Blackburn,3130,inner_east_melbourne,3,2,2,unit,"$862,500 ",129457054,Single level perfection - Auction this Saturday at 12pm,2018/10/27,2018/10/31 обнГ 01:55:30
-37.62537,144.88602,42 Perugia Avenue,Greenvale,3059,melbourne___northern_region,4,2,2,house,"$862,000 ",129460018,"SOLD for $862,000 !",2018/10/27,2018/10/31 обнГ 01:55:35
-37.91129,145.07191,91 Tambet Street,Bentleigh East,3165,bayside,3,1,1,house,"$858,000 ",129485294,Renovated Grace & Family Space,2018/10/27,2018/11/2 обнГ 01:55:38
-38.07226,145.12618,11 Tennyson Street,Carrum,3197,mornington_peninsula,3,2,0,house,"$850,000 ",129452514,"Blue Chip location, only 2 doors from Patterson River!",2018/10/27,2018/10/30 ионГ 02:00:27
-37.79243,144.97232,98 Princes Street,Carlton North,3054,melbourne_city___greater_region,2,1,0,house,"$850,000 ",129462090,"Prominent, convenient, classical and contemporary",2018/10/27,2018/10/31 обнГ 01:55:39
-37.9237,145.11398,5/34-36 Eva Street,Clayton,3168,south_east_melbourne,3,2,2,townhouse,"$850,000 ",129434766,Could this be the best location in Clayton?,2018/10/27,2018/10/30 ионГ 02:00:27
-37.71131,144.90441,61 Tarana Avenue,Glenroy,3046,melbourne___northern_region,4,1,2,house,"$845,000 ",129415190,Endless Possibilities In An Enviable Location,2018/10/27,2018/11/1 ионГ 02:00:24
-37.82241,145.1962,4/50 Creek Road,Mitcham,3132,eastern_melbourne,3,2,1,unit,"$842,000 ",129439134,Your Own Private Haven,2018/10/27,2018/10/28 ионГ 02:00:13
-37.71555,144.82554,60 Hopkins Avenue,Keilor,3036,north_west_melbourne,3,1,2,house,"$840,000 ",129436158,Contemporary Living At Its Finest,2018/10/27,2018/10/29 ионГ 02:00:22
-37.82764,145.07255,1/25 Matlock Street,Canterbury,3126,inner_east_melbourne,2,1,1,unit,"$837,000 ",129588774,"Bright, spacious and supremely located",2018/10/27,2018/10/31 ионГ 02:00:27
-37.8838,145.29405,8 Victoria Street,Ferntree Gully,3156,eastern_melbourne,4,2,2,house,"$836,500 ",129462062,Made for living- close to everything including picturesque views!,2018/10/27,2018/10/31 обнГ 01:55:39
-37.89151,145.22283,2 Wiluna Court,Scoresby,3179,eastern_melbourne,5,2,2,house,"$835,000 ",129471246,Room To Dream on 1018sqms,2018/10/27,2018/11/1 обнГ 01:55:45
-37.73901,145.03912,27 Catalina Street,Heidelberg West,3081,melbourne___northern_region,3,1,2,house,"$830,000 ",129458626,"Possibilities, Proportions, Position",2018/10/27,2018/10/31 обнГ 01:55:33
-37.83676,144.98154,5/29 Park Street,South Yarra,3141,inner_east_melbourne,2,2,1,apartment,"$830,000 ",129479914,Art Deco Opportunity At The Edge Of The Botanical Gardens,2018/10/27,2018/11/2 обнГ 01:55:29
-37.79163,144.84018,49 Parsons Street,Sunshine,3020,north_west_melbourne,3,2,2,house,"$816,500 ",129311226,The Ultimate First Impression - Matthews Hill.,2018/10/27,2018/10/28 ионГ 02:00:13
-37.76806,144.90037,6 Leopold Street,Maribyrnong,3032,north_west_melbourne,2,1,3,house,"$815,000 ",129474554,An exceptional river location,2018/10/27,2018/11/1 обнГ 01:55:53
-37.83624,145.00212,7/38A Kensington Road,South Yarra,3141,inner_east_melbourne,2,1,1,apartment,"$815,000 ",129487742,"Super Stylish Northern Living, Direct Access To Como Park",2018/10/27,2018/11/2 обнГ 01:55:43
-37.71945,144.94346,4 Shanley Street,Pascoe Vale,3044,melbourne___northern_region,3,1,2,house,"$807,500 ",129407486,"Family, Lifestyle, Location",2018/10/27,2018/10/28 ионГ 02:00:13
-37.83658,144.85521,122 Mills Street,Altona North,3025,south_west_melbourne,3,1,4,house,"$805,000 ",129406150,"Today's Proportions, Tomorrow's Options  ",2018/10/27,2018/10/30 ионГ 02:00:26
-37.898,145.06214,3/62 Woornack Road,Carnegie,3163,bayside,2,1,3,unit,"$805,000 ",129475570,"Sun-filled, freestanding rear unit",2018/10/27,2018/11/1 обнГ 01:55:57
-37.72861,145.12325,37 Panorama Avenue,Lower Plenty,3093,melbourne___northern_region,3,2,2,house,"$805,000 ",129460802,Timeless Beauty,2018/10/27,2018/10/31 обнГ 01:55:37
-37.7729,144.87945,54 Waterford Avenue,Maribyrnong,3032,north_west_melbourne,3,2,2,house,"$800,000 ",129506850,A Refined River Precinct Lifestyle,2018/10/27,2018/11/3 обнГ 01:55:53
-37.72172,144.85925,4 Kingston Street,Keilor Park,3042,melbourne___northern_region,3,2,2,house,"$800,000 ",129490702,Proudly poised with a promising future.,2018/10/27,2018/11/2 обнГ 01:55:49
-38.07543,145.25632,124 Boland Drive,Lyndhurst,3975,south_east_melbourne,4,2,2,house,"$797,000 ",129459810,PARK FACING PALATIAL HOME... UNPARALLELED LOCATION!,2018/10/27,2018/10/31 обнГ 01:55:35
-37.802,144.95077,18/101 Leveson Street,North Melbourne,3051,melbourne_city___greater_region,2,2,1,apartment,"$792,000 ",129516122,Inner City Oasis,2018/10/27,2018/11/4 обнГ 01:55:44
-37.71693,144.93382,110 Northumberland Road,Pascoe Vale,3044,melbourne___northern_region,3,1,2,house,"$791,000 ",129451566,Great family home ready to move into...,2018/10/27,2018/10/28 обнГ 01:55:44
-37.9204,145.06089,1/8 St Georges Avenue,Bentleigh East,3165,bayside,3,1,2,townhouse,"$790,000 ",129485274,"Todays Comfort, Tomorrows Potential",2018/10/27,2018/11/2 обнГ 01:55:38
-38.31703,145.00387,10 Portside Way,Safety Beach,3936,mornington_peninsula,3,2,2,house,"$790,000 ",129606366,Style & Sophistication on Portside,2018/10/27,2018/11/3 ионГ 02:00:21
-37.79913,144.87933,1A Carmichael Street,West Footscray,3012,western_melbourne,2,1,1,townhouse,"$790,000 ",129462858,Bespoke Modernist Masterpiece,2018/10/27,2018/10/31 обнГ 01:55:41
-37.69307,145.08669,4  Almeida Court,Watsonia North,3087,melbourne___northern_region,3,2,2,house,"$781,500 ",129440190,Step Inside And  Be Pleasantly Surprised,2018/10/27,2018/10/30 ионГ 02:00:27
-37.81857,145.00798,15/69 Palmer Street,Richmond,3121,inner_east_melbourne,2,2,2,apartment,"$780,000 ",129442274,Stylish and generously proportioned in a most perfect location,2018/10/27,2018/10/29 ионГ 02:00:23
-38.03564,145.13159,28 Amaroo Drive,Chelsea Heights,3196,mornington_peninsula,3,2,1,house,"$777,500 ",129460434,A relaxed family lifestyle!,2018/10/27,2018/10/31 обнГ 01:55:36
-37.7821,144.84877,26 McLennan Street,Braybrook,3019,western_melbourne,3,1,2,house,"$772,000 ",129429974,Packed with Potential.,2018/10/27,2018/10/28 ионГ 02:00:13
-38.00604,145.16612,75 Chi Avenue,Keysborough,3173,south_east_melbourne,4,2,2,house,"$770,000 ",129515558,Contemporary new courtside chic with parkside views,2018/10/27,2018/11/4 обнГ 01:55:43
-37.82946,145.0636,1/2B Trafalgar Road,Camberwell,3124,inner_east_melbourne,2,2,1,apartment,"$770,000 ",129474522,One of the most spacious apartments in Camberwell,2018/10/27,2018/11/1 обнГ 01:55:53
-37.90663,145.04192,10 Carlyon Street,Ormond,3204,bayside,3,1,0,house,"$761,000 ",129485154,Bring Your Vision to a Prime Zone Position!,2018/10/27,2018/11/2 обнГ 01:55:38
-37.92556,145.16775,70 Wanda Street,Mulgrave,3170,eastern_melbourne,3,1,2,house,"$761,000 ",129471298,PERFECT ENTRY LEVEL WITH A BIG BONUS,2018/10/27,2018/11/1 обнГ 01:55:45
-38.06877,145.24602,14 Beechwood Drive,Lyndhurst,3975,south_east_melbourne,4,2,2,house,"$760,000 ",129420442,JUST REFRESHED STUNNING FAMILY HOME WITH PLENTIFUL SPACE FOR ALL  - AUCTION THIS COMING SATURDAY 27/10/18 AT 11.00AM,2018/10/27,2018/10/27 ионГ 02:00:16
-37.93064,145.17989,97 Hansworth Street,Mulgrave,3170,eastern_melbourne,3,2,2,house,"$750,000 ",129421198,DELIGHTFUL FAMILY DIMENSIONS,2018/10/27,2018/10/30 ионГ 02:00:26
-37.93232,145.16832,10 Caesar Street,Mulgrave,3170,eastern_melbourne,3,1,2,house,"$745,500 ",129487162,AFFORDABLE WITH POTENTIAL FOR DEVELOPMENT,2018/10/27,2018/11/2 обнГ 01:55:42
-37.70393,144.9625,12 Maher Street,Fawkner,3060,melbourne___northern_region,3,1,2,house,"$745,000 ",129425694,"Location, land and potential.",2018/10/27,2018/11/2 ионГ 01:03:19
-38.15229,144.3148,7 Desmond Street,Highton,3216,null,5,3,2,house,"$745,000 ",129475606,Large Family Home Offering a Tranquil Lifestyle,2018/10/27,2018/11/1 обнГ 01:55:57
-37.78424,144.87059,3/12 Rooney Street,Maidstone,3012,north_west_melbourne,3,3,2,townhouse,"$745,000 ",129377706,Contemporary Spaces that Captivate,2018/10/27,2018/11/4 обнГ 02:11:02
-38.01667,145.11041,4 Hannagan Street,Aspendale Gardens,3195,bayside,3,2,2,house,"$742,000 ",129216698,SOLD,2018/10/27,2018/11/1 ионГ 05:36:23
-38.14398,144.32601,384 Aberdeen Street,Newtown,3220,bellarine_peninsula,3,1,2,house,"$742,000 ",129424926,1950's Charm in Stunning Location,2018/10/27,2018/10/29 ионГ 02:00:22
-37.70055,145.0734,5 Patricia Avenue,Bundoora,3083,melbourne___northern_region,3,1,3,house,"$740,000 ",129458962,"Pristine Presentation, Prime Location ",2018/10/27,2018/11/2 ионГ 01:09:31
